name,link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,link_type_name,jam_density,wave_speed,demand_type_code,count_sensor_id,speed_sensor_id,geometry
8 Avenue,916,184,163,1,0.06214,3,10,1000,4,Major arterial,180,12,1,916,916,"<LineString><coordinates>0.497097,0.248548,0.0 0.497097,0.186411,0.0</coordinates></LineString>"
8 Avenue,917,163,142,1,0.06214,3,10,1000,4,Major arterial,180,12,1,917,917,"<LineString><coordinates>0.497097,0.186411,0.0 0.497097,0.124274,0.0</coordinates></LineString>"
8 Avenue,918,142,121,1,0.06214,3,10,1000,4,Major arterial,180,12,1,918,918,"<LineString><coordinates>0.497097,0.124274,0.0 0.497097,0.062137,0.0</coordinates></LineString>"
8 Avenue,919,121,111,1,0.06214,3,10,1000,4,Major arterial,180,12,1,919,919,"<LineString><coordinates>0.497097,0.062137,0.0 0.497097,0.000000,0.0</coordinates></LineString>"
7 Avenue,920,110,120,1,0.06214,3,10,1000,4,Major arterial,180,12,1,920,920,"<LineString><coordinates>0.434960,0.000000,0.0 0.434960,0.062137,0.0</coordinates></LineString>"
7 Avenue,921,120,141,1,0.06214,3,10,1000,4,Major arterial,180,12,1,921,921,"<LineString><coordinates>0.434960,0.062137,0.0 0.434960,0.124274,0.0</coordinates></LineString>"
7 Avenue,922,141,162,1,0.06214,3,10,1000,4,Major arterial,180,12,1,922,922,"<LineString><coordinates>0.434960,0.124274,0.0 0.434960,0.186411,0.0</coordinates></LineString>"
7 Avenue,923,162,183,1,0.06214,3,10,1000,4,Major arterial,180,12,1,923,923,"<LineString><coordinates>0.434960,0.186411,0.0 0.434960,0.248548,0.0</coordinates></LineString>"
7 Avenue,924,183,202,1,0.06214,3,10,1000,4,Major arterial,180,12,1,924,924,"<LineString><coordinates>0.434960,0.248548,0.0 0.434960,0.310686,0.0</coordinates></LineString>"
7 Avenue,925,202,220,1,0.06214,3,10,1000,4,Major arterial,180,12,1,925,925,"<LineString><coordinates>0.434960,0.310686,0.0 0.434960,0.372823,0.0</coordinates></LineString>"
7 Avenue,926,220,241,1,0.06214,3,10,1000,4,Major arterial,180,12,1,926,926,"<LineString><coordinates>0.434960,0.372823,0.0 0.434960,0.434960,0.0</coordinates></LineString>"
7 Avenue,927,241,262,1,0.06214,3,10,1000,4,Major arterial,180,12,1,927,927,"<LineString><coordinates>0.434960,0.434960,0.0 0.434960,0.497097,0.0</coordinates></LineString>"
6 Avenue,928,261,240,1,0.06214,3,10,1000,4,Major arterial,180,12,1,928,928,"<LineString><coordinates>0.372823,0.497097,0.0 0.372823,0.434960,0.0</coordinates></LineString>"
6 Avenue,929,240,219,1,0.06214,3,10,1000,4,Major arterial,180,12,1,929,929,"<LineString><coordinates>0.372823,0.434960,0.0 0.372823,0.372823,0.0</coordinates></LineString>"
6 Avenue,930,219,201,1,0.06214,3,10,1000,4,Major arterial,180,12,1,930,930,"<LineString><coordinates>0.372823,0.372823,0.0 0.372823,0.310686,0.0</coordinates></LineString>"
6 Avenue,931,201,182,1,0.06214,3,10,1000,4,Major arterial,180,12,1,931,931,"<LineString><coordinates>0.372823,0.310686,0.0 0.372823,0.248548,0.0</coordinates></LineString>"
6 Avenue,932,182,161,1,0.06214,3,10,1000,4,Major arterial,180,12,1,932,932,"<LineString><coordinates>0.372823,0.248548,0.0 0.372823,0.186411,0.0</coordinates></LineString>"
6 Avenue,933,161,140,1,0.06214,3,10,1000,4,Major arterial,180,12,1,933,933,"<LineString><coordinates>0.372823,0.186411,0.0 0.372823,0.124274,0.0</coordinates></LineString>"
6 Avenue,934,140,119,1,0.06214,3,10,1000,4,Major arterial,180,12,1,934,934,"<LineString><coordinates>0.372823,0.124274,0.0 0.372823,0.062137,0.0</coordinates></LineString>"
6 Avenue,935,119,109,1,0.06214,3,10,1000,4,Major arterial,180,12,1,935,935,"<LineString><coordinates>0.372823,0.062137,0.0 0.372823,0.000000,0.0</coordinates></LineString>"
4 Avenue,936,108,117,1,0.06214,3,10,1000,4,Major arterial,180,12,1,936,936,"<LineString><coordinates>0.248548,0.000000,0.0 0.248548,0.062137,0.0</coordinates></LineString>"
4 Avenue,937,117,138,1,0.06214,3,10,1000,4,Major arterial,180,12,1,937,937,"<LineString><coordinates>0.248548,0.062137,0.0 0.248548,0.124274,0.0</coordinates></LineString>"
4 Avenue,938,138,159,1,0.06214,3,10,1000,4,Major arterial,180,12,1,938,938,"<LineString><coordinates>0.248548,0.124274,0.0 0.248548,0.186411,0.0</coordinates></LineString>"
4 Avenue,939,159,180,1,0.06214,3,10,1000,4,Major arterial,180,12,1,939,939,"<LineString><coordinates>0.248548,0.186411,0.0 0.248548,0.248548,0.0</coordinates></LineString>"
4 Avenue,940,180,200,1,0.06214,3,10,1000,4,Major arterial,180,12,1,940,940,"<LineString><coordinates>0.248548,0.248548,0.0 0.248548,0.310686,0.0</coordinates></LineString>"
4 Avenue,941,200,217,1,0.06214,3,10,1000,4,Major arterial,180,12,1,941,941,"<LineString><coordinates>0.248548,0.310686,0.0 0.248548,0.372823,0.0</coordinates></LineString>"
4 Avenue,942,217,238,1,0.06214,3,10,1000,4,Major arterial,180,12,1,942,942,"<LineString><coordinates>0.248548,0.372823,0.0 0.248548,0.434960,0.0</coordinates></LineString>"
4 Avenue,943,238,259,1,0.06214,3,10,1000,4,Major arterial,180,12,1,943,943,"<LineString><coordinates>0.248548,0.434960,0.0 0.248548,0.497097,0.0</coordinates></LineString>"
3 Avenue,944,258,237,1,0.06214,3,10,1000,4,Major arterial,180,12,1,944,944,"<LineString><coordinates>0.186411,0.497097,0.0 0.186411,0.434960,0.0</coordinates></LineString>"
3 Avenue,945,237,216,1,0.06214,3,10,1000,4,Major arterial,180,12,1,945,945,"<LineString><coordinates>0.186411,0.434960,0.0 0.186411,0.372823,0.0</coordinates></LineString>"
3 Avenue,946,216,199,1,0.06214,3,10,1000,4,Major arterial,180,12,1,946,946,"<LineString><coordinates>0.186411,0.372823,0.0 0.186411,0.310686,0.0</coordinates></LineString>"
3 Avenue,947,199,179,1,0.06214,3,10,1000,4,Major arterial,180,12,1,947,947,"<LineString><coordinates>0.186411,0.310686,0.0 0.186411,0.248548,0.0</coordinates></LineString>"
3 Avenue,948,179,158,1,0.06214,3,10,1000,4,Major arterial,180,12,1,948,948,"<LineString><coordinates>0.186411,0.248548,0.0 0.186411,0.186411,0.0</coordinates></LineString>"
3 Avenue,949,158,137,1,0.06214,3,10,1000,4,Major arterial,180,12,1,949,949,"<LineString><coordinates>0.186411,0.186411,0.0 0.186411,0.124274,0.0</coordinates></LineString>"
3 Avenue,950,137,116,1,0.06214,3,10,1000,4,Major arterial,180,12,1,950,950,"<LineString><coordinates>0.186411,0.124274,0.0 0.186411,0.062137,0.0</coordinates></LineString>"
3 Avenue,951,116,107,1,0.06214,3,10,1000,4,Major arterial,180,12,1,951,951,"<LineString><coordinates>0.186411,0.062137,0.0 0.186411,0.000000,0.0</coordinates></LineString>"
2 Avenue,952,106,115,1,0.06214,3,10,1000,4,Major arterial,180,12,1,952,952,"<LineString><coordinates>0.124274,0.000000,0.0 0.124274,0.062137,0.0</coordinates></LineString>"
2 Avenue,953,115,136,1,0.06214,3,10,1000,4,Major arterial,180,12,1,953,953,"<LineString><coordinates>0.124274,0.062137,0.0 0.124274,0.124274,0.0</coordinates></LineString>"
2 Avenue,954,136,157,1,0.06214,3,10,1000,4,Major arterial,180,12,1,954,954,"<LineString><coordinates>0.124274,0.124274,0.0 0.124274,0.186411,0.0</coordinates></LineString>"
2 Avenue,955,157,178,1,0.06214,3,10,1000,4,Major arterial,180,12,1,955,955,"<LineString><coordinates>0.124274,0.186411,0.0 0.124274,0.248548,0.0</coordinates></LineString>"
2 Avenue,956,178,198,1,0.06214,3,10,1000,4,Major arterial,180,12,1,956,956,"<LineString><coordinates>0.124274,0.248548,0.0 0.124274,0.310686,0.0</coordinates></LineString>"
2 Avenue,957,198,215,1,0.06214,3,10,1000,4,Major arterial,180,12,1,957,957,"<LineString><coordinates>0.124274,0.310686,0.0 0.124274,0.372823,0.0</coordinates></LineString>"
2 Avenue,958,215,236,1,0.06214,3,10,1000,4,Major arterial,180,12,1,958,958,"<LineString><coordinates>0.124274,0.372823,0.0 0.124274,0.434960,0.0</coordinates></LineString>"
2 Avenue,959,236,257,1,0.06214,3,10,1000,4,Major arterial,180,12,1,959,959,"<LineString><coordinates>0.124274,0.434960,0.0 0.124274,0.497097,0.0</coordinates></LineString>"
1 Avenue,960,256,235,1,0.06214,3,10,1000,4,Major arterial,180,12,1,960,960,"<LineString><coordinates>0.062137,0.497097,0.0 0.062137,0.434960,0.0</coordinates></LineString>"
1 Avenue,961,235,214,1,0.06214,3,10,1000,4,Major arterial,180,12,1,961,961,"<LineString><coordinates>0.062137,0.434960,0.0 0.062137,0.372823,0.0</coordinates></LineString>"
1 Avenue,962,214,197,1,0.06214,3,10,1000,4,Major arterial,180,12,1,962,962,"<LineString><coordinates>0.062137,0.372823,0.0 0.062137,0.310686,0.0</coordinates></LineString>"
1 Avenue,963,197,177,1,0.06214,3,10,1000,4,Major arterial,180,12,1,963,963,"<LineString><coordinates>0.062137,0.310686,0.0 0.062137,0.248548,0.0</coordinates></LineString>"
1 Avenue,964,177,156,1,0.06214,3,10,1000,4,Major arterial,180,12,1,964,964,"<LineString><coordinates>0.062137,0.248548,0.0 0.062137,0.186411,0.0</coordinates></LineString>"
1 Avenue,965,156,135,1,0.06214,3,10,1000,4,Major arterial,180,12,1,965,965,"<LineString><coordinates>0.062137,0.186411,0.0 0.062137,0.124274,0.0</coordinates></LineString>"
1 Avenue,966,135,114,1,0.06214,3,10,1000,4,Major arterial,180,12,1,966,966,"<LineString><coordinates>0.062137,0.124274,0.0 0.062137,0.062137,0.0</coordinates></LineString>"
1 Avenue,967,114,105,1,0.06214,3,10,1000,4,Major arterial,180,12,1,967,967,"<LineString><coordinates>0.062137,0.062137,0.0 0.062137,0.000000,0.0</coordinates></LineString>"
14 Avenue,968,269,290,1,0.06214,3,10,1000,4,Major arterial,180,12,1,968,968,"<LineString><coordinates>0.869919,0.497097,0.0 0.869919,0.559234,0.0</coordinates></LineString>"
14 Avenue,969,290,309,1,0.06214,3,10,1000,4,Major arterial,180,12,1,969,969,"<LineString><coordinates>0.869919,0.559234,0.0 0.869919,0.621371,0.0</coordinates></LineString>"
14 Avenue,970,309,326,1,0.06214,3,10,1000,4,Major arterial,180,12,1,970,970,"<LineString><coordinates>0.869919,0.621371,0.0 0.869919,0.683508,0.0</coordinates></LineString>"
14 Avenue,971,326,345,1,0.06214,3,10,1000,4,Major arterial,180,12,1,971,971,"<LineString><coordinates>0.869919,0.683508,0.0 0.869919,0.745645,0.0</coordinates></LineString>"
14 Avenue,972,345,363,1,0.06214,3,10,1000,4,Major arterial,180,12,1,972,972,"<LineString><coordinates>0.869919,0.745645,0.0 0.869919,0.807782,0.0</coordinates></LineString>"
14 Avenue,973,363,380,1,0.06214,3,10,1000,4,Major arterial,180,12,1,973,973,"<LineString><coordinates>0.869919,0.807782,0.0 0.869919,0.869919,0.0</coordinates></LineString>"
14 Avenue,974,380,394,1,0.06214,3,10,1000,4,Major arterial,180,12,1,974,974,"<LineString><coordinates>0.869919,0.869919,0.0 0.869919,0.932057,0.0</coordinates></LineString>"
14 Avenue,975,394,406,1,0.06214,3,10,1000,4,Major arterial,180,12,1,975,975,"<LineString><coordinates>0.869919,0.932057,0.0 0.869919,0.994194,0.0</coordinates></LineString>"
14 Avenue,976,406,420,1,0.06214,3,10,1000,4,Major arterial,180,12,1,976,976,"<LineString><coordinates>0.869919,0.994194,0.0 0.869919,1.056331,0.0</coordinates></LineString>"
13 Avenue,977,419,405,1,0.06214,3,10,1000,4,Major arterial,180,12,1,977,977,"<LineString><coordinates>0.807782,1.056331,0.0 0.807782,0.994194,0.0</coordinates></LineString>"
13 Avenue,978,405,393,1,0.06214,3,10,1000,4,Major arterial,180,12,1,978,978,"<LineString><coordinates>0.807782,0.994194,0.0 0.807782,0.932057,0.0</coordinates></LineString>"
13 Avenue,979,393,379,1,0.06214,3,10,1000,4,Major arterial,180,12,1,979,979,"<LineString><coordinates>0.807782,0.932057,0.0 0.807782,0.869919,0.0</coordinates></LineString>"
13 Avenue,980,379,362,1,0.06214,3,10,1000,4,Major arterial,180,12,1,980,980,"<LineString><coordinates>0.807782,0.869919,0.0 0.807782,0.807782,0.0</coordinates></LineString>"
13 Avenue,981,362,344,1,0.06214,3,10,1000,4,Major arterial,180,12,1,981,981,"<LineString><coordinates>0.807782,0.807782,0.0 0.807782,0.745645,0.0</coordinates></LineString>"
13 Avenue,982,344,325,1,0.06214,3,10,1000,4,Major arterial,180,12,1,982,982,"<LineString><coordinates>0.807782,0.745645,0.0 0.807782,0.683508,0.0</coordinates></LineString>"
13 Avenue,983,325,308,1,0.06214,3,10,1000,4,Major arterial,180,12,1,983,983,"<LineString><coordinates>0.807782,0.683508,0.0 0.807782,0.621371,0.0</coordinates></LineString>"
13 Avenue,984,308,289,1,0.06214,3,10,1000,4,Major arterial,180,12,1,984,984,"<LineString><coordinates>0.807782,0.621371,0.0 0.807782,0.559234,0.0</coordinates></LineString>"
13 Avenue,985,289,268,1,0.06214,3,10,1000,4,Major arterial,180,12,1,985,985,"<LineString><coordinates>0.807782,0.559234,0.0 0.807782,0.497097,0.0</coordinates></LineString>"
12 Avenue,986,267,288,1,0.06214,3,10,1000,4,Major arterial,180,12,1,986,986,"<LineString><coordinates>0.745645,0.497097,0.0 0.745645,0.559234,0.0</coordinates></LineString>"
12 Avenue,987,288,307,1,0.06214,3,10,1000,4,Major arterial,180,12,1,987,987,"<LineString><coordinates>0.745645,0.559234,0.0 0.745645,0.621371,0.0</coordinates></LineString>"
12 Avenue,988,307,324,1,0.06214,3,10,1000,4,Major arterial,180,12,1,988,988,"<LineString><coordinates>0.745645,0.621371,0.0 0.745645,0.683508,0.0</coordinates></LineString>"
12 Avenue,989,324,343,1,0.06214,3,10,1000,4,Major arterial,180,12,1,989,989,"<LineString><coordinates>0.745645,0.683508,0.0 0.745645,0.745645,0.0</coordinates></LineString>"
12 Avenue,990,343,361,1,0.06214,3,10,1000,4,Major arterial,180,12,1,990,990,"<LineString><coordinates>0.745645,0.745645,0.0 0.745645,0.807782,0.0</coordinates></LineString>"
12 Avenue,991,361,378,1,0.06214,3,10,1000,4,Major arterial,180,12,1,991,991,"<LineString><coordinates>0.745645,0.807782,0.0 0.745645,0.869919,0.0</coordinates></LineString>"
12 Avenue,992,378,392,1,0.06214,3,10,1000,4,Major arterial,180,12,1,992,992,"<LineString><coordinates>0.745645,0.869919,0.0 0.745645,0.932057,0.0</coordinates></LineString>"
12 Avenue,993,392,404,1,0.06214,3,10,1000,4,Major arterial,180,12,1,993,993,"<LineString><coordinates>0.745645,0.932057,0.0 0.745645,0.994194,0.0</coordinates></LineString>"
12 Avenue,994,404,418,1,0.06214,3,10,1000,4,Major arterial,180,12,1,994,994,"<LineString><coordinates>0.745645,0.994194,0.0 0.745645,1.056331,0.0</coordinates></LineString>"
11 Avenue,995,417,403,1,0.06214,3,10,1000,4,Major arterial,180,12,1,995,995,"<LineString><coordinates>0.683508,1.056331,0.0 0.683508,0.994194,0.0</coordinates></LineString>"
11 Avenue,996,403,391,1,0.06214,3,10,1000,4,Major arterial,180,12,1,996,996,"<LineString><coordinates>0.683508,0.994194,0.0 0.683508,0.932057,0.0</coordinates></LineString>"
11 Avenue,997,391,377,1,0.06214,3,10,1000,4,Major arterial,180,12,1,997,997,"<LineString><coordinates>0.683508,0.932057,0.0 0.683508,0.869919,0.0</coordinates></LineString>"
11 Avenue,998,377,360,1,0.06214,3,10,1000,4,Major arterial,180,12,1,998,998,"<LineString><coordinates>0.683508,0.869919,0.0 0.683508,0.807782,0.0</coordinates></LineString>"
11 Avenue,999,360,342,1,0.06214,3,10,1000,4,Major arterial,180,12,1,999,999,"<LineString><coordinates>0.683508,0.807782,0.0 0.683508,0.745645,0.0</coordinates></LineString>"
11 Avenue,1000,342,323,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1000,1000,"<LineString><coordinates>0.683508,0.745645,0.0 0.683508,0.683508,0.0</coordinates></LineString>"
11 Avenue,1001,323,306,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1001,1001,"<LineString><coordinates>0.683508,0.683508,0.0 0.683508,0.621371,0.0</coordinates></LineString>"
11 Avenue,1002,306,287,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1002,1002,"<LineString><coordinates>0.683508,0.621371,0.0 0.683508,0.559234,0.0</coordinates></LineString>"
11 Avenue,1003,287,266,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1003,1003,"<LineString><coordinates>0.683508,0.559234,0.0 0.683508,0.497097,0.0</coordinates></LineString>"
9 Avenue,1004,264,285,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1004,1004,"<LineString><coordinates>0.559234,0.497097,0.0 0.559234,0.559234,0.0</coordinates></LineString>"
9 Avenue,1005,285,305,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1005,1005,"<LineString><coordinates>0.559234,0.559234,0.0 0.559234,0.621371,0.0</coordinates></LineString>"
9 Avenue,1006,305,321,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1006,1006,"<LineString><coordinates>0.559234,0.621371,0.0 0.559234,0.683508,0.0</coordinates></LineString>"
9 Avenue,1007,321,340,1,0.05497,3,10,1000,4,Major arterial,180,12,1,1007,1007,"<LineString><coordinates>0.559234,0.683508,0.0 0.558806,0.738475,0.0</coordinates></LineString>"
9 Avenue,1009,340,358,1,0.06931,3,10,1000,4,Major arterial,180,12,1,1009,1009,"<LineString><coordinates>0.558806,0.738475,0.0 0.559234,0.807782,0.0</coordinates></LineString>"
9 Avenue,1010,358,375,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1010,1010,"<LineString><coordinates>0.559234,0.807782,0.0 0.559234,0.869919,0.0</coordinates></LineString>"
9 Avenue,1011,375,390,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1011,1011,"<LineString><coordinates>0.559234,0.869919,0.0 0.559234,0.932057,0.0</coordinates></LineString>"
9 Avenue,1012,390,401,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1012,1012,"<LineString><coordinates>0.559234,0.932057,0.0 0.559234,0.994194,0.0</coordinates></LineString>"
9 Avenue,1013,401,415,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1013,1013,"<LineString><coordinates>0.559234,0.994194,0.0 0.559234,1.056331,0.0</coordinates></LineString>"
8 Avenue,1014,414,400,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1014,1014,"<LineString><coordinates>0.497097,1.056331,0.0 0.497097,0.994194,0.0</coordinates></LineString>"
8 Avenue,1015,400,389,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1015,1015,"<LineString><coordinates>0.497097,0.994194,0.0 0.497097,0.932057,0.0</coordinates></LineString>"
8 Avenue,1016,389,374,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1016,1016,"<LineString><coordinates>0.497097,0.932057,0.0 0.497097,0.869919,0.0</coordinates></LineString>"
8 Avenue,1017,374,357,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1017,1017,"<LineString><coordinates>0.497097,0.869919,0.0 0.497097,0.807782,0.0</coordinates></LineString>"
8 Avenue,1018,357,339,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1018,1018,"<LineString><coordinates>0.497097,0.807782,0.0 0.497097,0.745645,0.0</coordinates></LineString>"
8 Avenue,1019,339,320,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1019,1019,"<LineString><coordinates>0.497097,0.745645,0.0 0.497097,0.683508,0.0</coordinates></LineString>"
8 Avenue,1020,320,304,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1020,1020,"<LineString><coordinates>0.497097,0.683508,0.0 0.497097,0.621371,0.0</coordinates></LineString>"
8 Avenue,1021,304,284,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1021,1021,"<LineString><coordinates>0.497097,0.621371,0.0 0.497097,0.559234,0.0</coordinates></LineString>"
8 Avenue,1022,284,263,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1022,1022,"<LineString><coordinates>0.497097,0.559234,0.0 0.497097,0.497097,0.0</coordinates></LineString>"
7 Avenue,1023,262,283,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1023,1023,"<LineString><coordinates>0.434960,0.497097,0.0 0.434960,0.559234,0.0</coordinates></LineString>"
7 Avenue,1024,283,303,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1024,1024,"<LineString><coordinates>0.434960,0.559234,0.0 0.434960,0.621371,0.0</coordinates></LineString>"
7 Avenue,1025,303,319,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1025,1025,"<LineString><coordinates>0.434960,0.621371,0.0 0.434960,0.683508,0.0</coordinates></LineString>"
7 Avenue,1026,319,338,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1026,1026,"<LineString><coordinates>0.434960,0.683508,0.0 0.434960,0.745645,0.0</coordinates></LineString>"
7 Avenue,1027,338,356,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1027,1027,"<LineString><coordinates>0.434960,0.745645,0.0 0.434960,0.807782,0.0</coordinates></LineString>"
7 Avenue,1028,356,373,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1028,1028,"<LineString><coordinates>0.434960,0.807782,0.0 0.434960,0.869919,0.0</coordinates></LineString>"
7 Avenue,1029,373,388,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1029,1029,"<LineString><coordinates>0.434960,0.869919,0.0 0.434960,0.932057,0.0</coordinates></LineString>"
7 Avenue,1030,388,399,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1030,1030,"<LineString><coordinates>0.434960,0.932057,0.0 0.434960,0.994194,0.0</coordinates></LineString>"
7 Avenue,1031,399,413,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1031,1031,"<LineString><coordinates>0.434960,0.994194,0.0 0.434960,1.056331,0.0</coordinates></LineString>"
6 Avenue,1032,398,387,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1032,1032,"<LineString><coordinates>0.372823,0.994194,0.0 0.372823,0.932057,0.0</coordinates></LineString>"
6 Avenue,1033,387,372,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1033,1033,"<LineString><coordinates>0.372823,0.932057,0.0 0.372823,0.869919,0.0</coordinates></LineString>"
6 Avenue,1034,372,355,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1034,1034,"<LineString><coordinates>0.372823,0.869919,0.0 0.372823,0.807782,0.0</coordinates></LineString>"
6 Avenue,1035,355,337,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1035,1035,"<LineString><coordinates>0.372823,0.807782,0.0 0.372823,0.745645,0.0</coordinates></LineString>"
6 Avenue,1036,337,318,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1036,1036,"<LineString><coordinates>0.372823,0.745645,0.0 0.372823,0.683508,0.0</coordinates></LineString>"
6 Avenue,1037,318,302,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1037,1037,"<LineString><coordinates>0.372823,0.683508,0.0 0.372823,0.621371,0.0</coordinates></LineString>"
6 Avenue,1038,302,282,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1038,1038,"<LineString><coordinates>0.372823,0.621371,0.0 0.372823,0.559234,0.0</coordinates></LineString>"
6 Avenue,1039,282,261,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1039,1039,"<LineString><coordinates>0.372823,0.559234,0.0 0.372823,0.497097,0.0</coordinates></LineString>"
4 Avenue,1040,259,280,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1040,1040,"<LineString><coordinates>0.248548,0.497097,0.0 0.248548,0.559234,0.0</coordinates></LineString>"
4 Avenue,1041,280,301,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1041,1041,"<LineString><coordinates>0.248548,0.559234,0.0 0.248548,0.621371,0.0</coordinates></LineString>"
4 Avenue,1042,301,316,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1042,1042,"<LineString><coordinates>0.248548,0.621371,0.0 0.248548,0.683508,0.0</coordinates></LineString>"
4 Avenue,1043,316,335,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1043,1043,"<LineString><coordinates>0.248548,0.683508,0.0 0.248548,0.745645,0.0</coordinates></LineString>"
4 Avenue,1044,335,353,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1044,1044,"<LineString><coordinates>0.248548,0.745645,0.0 0.248548,0.807782,0.0</coordinates></LineString>"
4 Avenue,1045,353,370,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1045,1045,"<LineString><coordinates>0.248548,0.807782,0.0 0.248548,0.869919,0.0</coordinates></LineString>"
3 Avenue,1046,352,334,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1046,1046,"<LineString><coordinates>0.186411,0.807782,0.0 0.186411,0.745645,0.0</coordinates></LineString>"
3 Avenue,1047,334,315,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1047,1047,"<LineString><coordinates>0.186411,0.745645,0.0 0.186411,0.683508,0.0</coordinates></LineString>"
3 Avenue,1048,315,300,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1048,1048,"<LineString><coordinates>0.186411,0.683508,0.0 0.186411,0.621371,0.0</coordinates></LineString>"
3 Avenue,1049,300,279,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1049,1049,"<LineString><coordinates>0.186411,0.621371,0.0 0.186411,0.559234,0.0</coordinates></LineString>"
3 Avenue,1050,279,258,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1050,1050,"<LineString><coordinates>0.186411,0.559234,0.0 0.186411,0.497097,0.0</coordinates></LineString>"
2 Avenue,1051,257,278,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1051,1051,"<LineString><coordinates>0.124274,0.497097,0.0 0.124274,0.559234,0.0</coordinates></LineString>"
2 Avenue,1052,278,299,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1052,1052,"<LineString><coordinates>0.124274,0.559234,0.0 0.124274,0.621371,0.0</coordinates></LineString>"
2 Avenue,1053,299,314,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1053,1053,"<LineString><coordinates>0.124274,0.621371,0.0 0.124274,0.683508,0.0</coordinates></LineString>"
2 Avenue,1054,314,333,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1054,1054,"<LineString><coordinates>0.124274,0.683508,0.0 0.124274,0.745645,0.0</coordinates></LineString>"
1 Avenue,1055,313,298,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1055,1055,"<LineString><coordinates>0.062137,0.683508,0.0 0.062137,0.621371,0.0</coordinates></LineString>"
1 Avenue,1056,298,277,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1056,1056,"<LineString><coordinates>0.062137,0.621371,0.0 0.062137,0.559234,0.0</coordinates></LineString>"
1 Avenue,1057,277,256,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1057,1057,"<LineString><coordinates>0.062137,0.559234,0.0 0.062137,0.497097,0.0</coordinates></LineString>"
14 Avenue,1058,420,433,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1058,1058,"<LineString><coordinates>0.869919,1.056331,0.0 0.869919,1.118468,0.0</coordinates></LineString>"
14 Avenue,1059,433,445,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1059,1059,"<LineString><coordinates>0.869919,1.118468,0.0 0.869919,1.180605,0.0</coordinates></LineString>"
14 Avenue,1060,445,455,1,0.06214,3,10,1000,4,Major arterial,180,12,1,1060,1060,"<LineString><coordinates>0.869919,1.180605,0.0 0.869919,1.242742,0.0</coordinates></LineString>"
